PMID,Authors,Title,Date,Abstract,PMC ID
38138513,"Jarid du Plooy, Branham Kock, Nazeem Jahed, Emmanuel Iwuoha, Keagan Pokpas",Carbon Nanostructured Immunosensing of Anti-SARS-CoV-2 S-Protein Antibodies.,2023,"The rampant spread and death rate of the recent coronavirus pandemic related to the SARS-CoV-2 respiratory virus have underscored the critical need for affordable, portable virus diagnostics, particularly in resource-limited settings. Moreover, efficient and timely monitoring of vaccine efficacy is needed to prevent future widespread infections. Electrochemical immunosensing poses an effective alternative to conventional molecular spectroscopic approaches, offering rapid, cost-effective, sensitive, and portable electroanalysis of disease biomarkers and antibodies; however, efforts to improve binding efficiency and sensitivity are still being investigated. Graphene quantum dots (GQDs) in particular have shown promise in improving device sensitivity. This study reports the development of a GQD-functionalized point-of-contamination device leveraging the selective interactions between SARS-CoV-2-specific Spike (S) Protein receptor binding domain (RBD) antigens and IgG anti-SARS-CoV-2-specific S-protein antibodies at screen-printed carbon electrode (SPCE) surfaces. The immunocomplexes formed at the GQD surfaces result in the interruption of the redox reactions that take place in the presence of a redox probe, decreasing the current response. Increased active surface area, conductivity, and binding via EDC/NHS chemistry were achieved due to the nanomaterial inclusion, with 5 nm, blue luminescent GQDs offering the best results. GQD concentration, EDC/NHS ratio, and RBD S-protein incubation time and concentration were optimized for the biosensor, and inter- and intra-screen-printed carbon electrode detection was investigated by calibration studies on multiple and single electrodes. The single electrode used for the entire calibration provided the best results. The label-free immunosensor was able to selectively detect anti-SARS-CoV-2 IgG antibodies between 0.5 and 100 ng/mL in the presence of IgM and other coronavirus antibodies with an excellent regression of 0.9599. A LOD of 2.028 ng/mL was found, offering comparable findings to the literature-reported values. The detection sensitivity of the sensor is further compared to non-specific IgM antibodies. The developed GQD immunosensor was compared to other low-oxygen content carbon nanomaterials, namely (i) carbon quantum dot (CQD), (ii) electrochemically reduced graphene oxide, and (iii) carbon black-functionalized devices. The findings suggest that improved electron transfer kinetics and increased active surface area of the CNs, along with surface oxygen content, aid in the detection of anti-SARS-CoV-2 IgG antibodies. The novel immunosensor suggests a possible application toward monitoring of IgG antibody production in SARS-CoV-2-vaccinated patients to study immune responses, vaccine efficacy, and lifetime to meet the demands for POC analysis in resource-limited settings.",PMC10745885
38021376,"Do-Yeal Ryu, Won-Ki Pang, Elikanah Olusayo Adegoke, Md Saidur Rahman, Yoo-Jin Park, Myung-Geol Pang","Bisphenol-A disturbs hormonal levels and testis mitochondrial activity, reducing male fertility.",2023,"How does bisphenol-A (BPA) influence male fertility, and which mechanisms are activated following BPA exposure? BPA exposure causes hormonal disruption and alters mitochondrial dynamics and activity, ultimately leading to decreased male fertility. As public health concerns following BPA exposure are rising globally, there is a need to understand the exact mechanisms of BPA on various diseases. BPA exposure causes hormonal imbalances and affects male fertility by binding the estrogen receptors (ERs), but the mechanism of how it mediates the hormonal dysregulation is yet to be studied. This study consisted of a comparative study using mice that were separated into a control group and a group exposed to the lowest observed adverse effect level (LOAEL) (n = 20 mice/group) after a week of acclimatization to the environment. For this study, the LOAEL established by the US Environmental Protection Agency of 50 mg/kg body weight (BW)/day of BPA was used. The control mice were given corn oil orally. Based on the daily variations in BW, both groups were gavaged every day from 6 to 11 weeks (6-week exposure). Before sampling, mice were stabilized for a week. Then, the testes and spermatozoa of each mouse were collected to investigate the effects of BPA on male fertility. IVF was carried out using the cumulus-oocyte complexes from female hybrid B6D2F1/CrljOri mice (n = 3) between the ages of eight and twelve weeks. Signaling pathways, apoptosis, and mitochondrial activity/dynamics-related proteins were evaluated by western blotting. ELISA was performed to determine the levels of sex hormones (FSH, LH, and testosterone) in serum. Hematoxylin and eosin staining was used to determine the effects of BPA on histological morphology and stage VII/VIII testicular seminiferous epithelium. Blastocyst formation and cleavage development rate were evaluated using IVF. BPA acted by binding to ERs and G protein-coupled receptors and activating the protein kinase A and mitogen-activated protein kinase signaling pathways, leading to aberrant hormone levels and effects on the respiratory chain complex, ATP synthase and protein-related apoptotic pathways in testis mitochondria (P < 0.05). Subsequently, embryo cleavage and blastocyst formation were reduced after the use of affected sperm, and abnormal morphology of seminiferous tubules and stage VII and VIII seminiferous epithelial cells (P < 0.05) was observed. It is noteworthy that histopathological lesions were detected in the testes at the LOAEL dose, even though the mice remained generally healthy and did not exhibit significant changes in BW following BPA exposure. These observations suggest that testicular toxicity is more than a secondary outcome of compromised overall health in the mice due to systemic effects. Not applicable. Since the protein expression levels in the testes were validated, in vitro studies in each testicular cell type (Leydig cells, Sertoli cells, and spermatogonial stem cells) would be required to shed further light on the exact mechanism resulting from BPA exposure. Furthermore, the BPA doses employed in this study significantly exceed the typical human exposure levels in real-life scenarios. Consequently, it is imperative to conduct experiments focusing on the effects of BPA concentrations more in line with daily human exposures to comprehensively assess their impact on testicular toxicity and mitochondrial activity. These findings demonstrate that BPA exposure impacts male fertility by disrupting mitochondrial dynamics and activities in the testes and provides a solid foundation for subsequent investigations into the effects on male reproductive function and fertility following BPA exposure, and the underlying mechanisms responsible for these effects. In addition, these findings suggest that the LOAEL concentration of BPA demonstrates exceptional toxicity, especially when considering its specific impact on the testes and its adverse consequences for male fertility by impairing mitochondrial activity. Therefore, it is plausible to suggest that BPA elicits distinct toxicological responses and mechanistic endpoints based on the particular concentration levels for each target organ. This work was supported by the Basic Science Research Program through the National Research Foundation of Korea (NRF) funded by the Ministry of Education (NRF-2018R1A6A1A03025159). No competing interests are declared.",PMC10681812
37819454,"A Najjar, A Wilm, J Meinhardt, N Mueller, M Boettcher, J Ebmeyer, A Schepky, D Lange","Evaluation of new alternative methods for the identification of estrogenic, androgenic and steroidogenic effects: a comparative in vitro/in silico study.",2024,"A suite of in vitro assays and in silico models were evaluated to identify which best detected the endocrine-disrupting (ED) potential of 10 test chemicals according to their estrogenic, androgenic and steroidogenic (EAS) potential compared to the outcomes from ToxCast. In vitro methods included receptor-binding, CALUX transactivation, H295R steroidogenesis, aromatase activity inhibition and the Yeast oestrogen (YES) and Yeast androgen screen (YAS) assays. The impact of metabolism was also evaluated. The YES/YAS assays exhibited a high sensitivity for ER effects and, despite some challenges in predicting AR effects, is a good initial screening assay. Results from receptor-binding and CALUX assays generally correlated and were in accordance with classifications based on ToxCast assays. ER agonism and AR antagonism of benzyl butyl phthalate were abolished when CALUX assays included liver S9. In silico final calls were mostly in agreement with the in vitro assays, and predicted ER and AR effects well. The efficiency of the in silico models (reflecting applicability domains or inconclusive results) was 43-100%. The percentage of correct calls for ER (50-100%), AR (57-100%) and aromatase (33-100%) effects when compared to the final ToxCast call covered a wide range from highly reliable to less reliable models. In conclusion, Danish (Q)SAR, Opera, ADMET Lab LBD and ProToxII models demonstrated the best overall performance for ER and AR effects. These can be combined with the YES/YAS assays in an initial screen of chemicals in the early tiers of an NGRA to inform on the MoA and the design of mechanistic in vitro assays used later in the assessment. Inhibition of aromatase was best predicted by the Vega, AdmetLab and ProToxII models. Other mechanisms and exposure should be considered when making a conclusion with respect to ED effects.",PMC10761396
37575176,"Zahir Aghayev, George F Walker, Funda Iseri, Moustafa Ali, Adam T Szafran, Fabio Stossi, Michael A Mancini, Efstratios N Pistikopoulos, Burcu Beykal",Binary Classification of the Endocrine Disrupting Chemicals by Artificial Neural Networks.,2023,"We develop a machine learning framework that integrates high content/high throughput image analysis and artificial neural networks (ANNs) to model the separation between chemical compounds based on their estrogenic receptor activity. Natural and man-made chemicals have the potential to disrupt the endocrine system by interfering with hormone actions in people and wildlife. Although numerous studies have revealed new knowledge on the mechanism through which these compounds interfere with various hormone receptors, it is still a very challenging task to comprehensively evaluate the endocrine disrupting potential of all existing chemicals and their mixtures by pure in vitro or in vivo approaches. Machine learning offers a unique advantage in the rapid evaluation of chemical toxicity through learning the underlying patterns in the experimental biological activity data. Motivated by this, we train and test ANN classifiers for modeling the activity of estrogen receptor-α agonists and antagonists at the single-cell level by using high throughput/high content microscopy descriptors. Our framework preprocesses the experimental data by cleaning, scaling, and feature engineering where only the middle 50% of the values from each sample with detectable receptor-DNA binding is considered in the dataset. Principal component analysis is also used to minimize the effects of experimental noise in modeling where these projected features are used in classification model building. The results show that our ANN-based nonlinear data-driven framework classifies the benchmark agonist and antagonist chemicals with 98.41% accuracy.",PMC10413412
37546222,"Ajaya Kumar Sahoo, Shanmuga Priya Baskaran, Nikhil Chivukula, Kishan Kumar, Areejit Samal",Analysis of structure-activity and structure-mechanism relationships among thyroid stimulating hormone receptor binding chemicals by leveraging the ToxCast library.,2023,"The thyroid stimulating hormone receptor (TSHR) is crucial in thyroid hormone production in humans, and dysregulation in TSHR activation can lead to adverse health effects such as hypothyroidism and Graves' disease. Further, animal studies have shown that binding of endocrine disrupting chemicals (EDCs) with TSHR can lead to developmental toxicity. Hence, several such chemicals have been screened for their adverse physiological effects in human cell lines via high-throughput assays in the ToxCast project. The invaluable data generated by the ToxCast project has enabled the development of toxicity predictors, but they can be limited in their predictive ability due to the heterogeneity in structure-activity relationships among chemicals. Here, we systematically investigated the heterogeneity in structure-activity as well as structure-mechanism relationships among the TSHR binding chemicals from ToxCast. By employing a structure-activity similarity (SAS) map, we identified 79 activity cliffs among 509 chemicals in TSHR agonist dataset and 69 activity cliffs among 650 chemicals in the TSHR antagonist dataset. Further, by using the matched molecular pair (MMP) approach, we find that the resultant activity cliffs (MMP-cliffs) are a subset of activity cliffs identified via the SAS map approach. Subsequently, by leveraging ToxCast mechanism of action (MOA) annotations for chemicals common to both TSHR agonist and TSHR antagonist datasets, we identified 3 chemical pairs as strong MOA-cliffs and 19 chemical pairs as weak MOA-cliffs. In conclusion, the insights from this systematic investigation of the TSHR binding chemicals are likely to inform ongoing efforts towards development of better predictive toxicity models for characterization of the chemical exposome.",PMC10401517
37415082,"Yurim Jang, Ji Hyun Moon, Byung Kwan Jeon, Ho Jin Park, Hong Jin Lee, Do Yup Lee",Comprehensive Evaluation System for Post-Metabolic Activity of Potential Thyroid-Disrupting Chemicals.,2023,"Endocrine-disrupting chemicals (EDCs) are compounds that disturb hormonal homeostasis by binding to receptors. EDCs are metabolized through hepatic enzymes, causing altered transcriptional activities of hormone receptors, and thus necessitating the exploration of the potential endocrine-disrupting activities of EDC-derived metabolites. Accordingly, we have developed an integrative workflow for evaluating the post-metabolic activity of potential hazardous compounds. The system facilitates the identification of metabolites that exert hormonal disruption through the integrative application of an MS/MS similarity network and predictive biotransformation based on known hepatic enzymatic reactions. As proof-of-concept, the transcriptional activities of 13 chemicals were evaluated by applying the in vitro metabolic module (S9 fraction). Identified among the tested chemicals were three thyroid hormone receptor (THR) agonistic compounds that showed increased transcriptional activities after phase I+II reactions (T3, 309.1 ± 17.3%; DITPA, 30.7 ± 1.8%; GC-1, 160.6 ± 8.6% to the corresponding parents). The metabolic profiles of these three compounds showed common biotransformation patterns, particularly in the phase II reactions (glucuronide conjugation, sulfation, GSH conjugation, and amino acid conjugation). Data-dependent exploration based on molecular network analysis of T3 profiles revealed that lipids and lipid-like molecules were the most enriched biotransformants. The subsequent subnetwork analysis proposed 14 additional features, including T4 in addition to 9 metabolized compounds that were annotated by prediction system based on possible hepatic enzymatic reaction. The other 10 THR agonistic negative compounds showed unique biotransformation patterns according to structural commonality, which corresponded to previous in vivo studies. Our evaluation system demonstrated highly predictive and accurate performance in determining the potential thyroid-disrupting activity of EDC-derived metabolites and for proposing novel biotransformants.",PMC10619556
37368586,"Mark Stanojević, Marija Sollner Dolenc, Marjan Vračko",Predictive Models for Compound Binding to Androgen and Estrogen Receptors Based on Counter-Propagation Artificial Neural Networks.,2023,"Endocrine-disrupting chemicals (EDCs) are exogenous substances that interfere with the normal function of the human endocrine system. These chemicals can affect specific nuclear receptors, such as androgen receptors (ARs) or estrogen receptors (ER) α and β, which play a crucial role in regulating complex physiological processes in humans. It is now more crucial than ever to identify EDCs and reduce exposure to them. For screening and prioritizing chemicals for further experimentation, the use of artificial neural networks (ANN), which allow the modeling of complicated, nonlinear relationships, is most appropriate. We developed six models that predict the binding of a compound to ARs, ERα, or ERβ as agonists or antagonists, using counter-propagation artificial neural networks (CPANN). Models were trained on a dataset of structurally diverse compounds, and activity data were obtained from the CompTox Chemicals Dashboard. Leave-one-out (LOO) tests were performed to validate the models. The results showed that the models had excellent performance with prediction accuracy ranging from 94% to 100%. Therefore, the models can predict the binding affinity of an unknown compound to the selected nuclear receptor based solely on its chemical structure. As such, they represent important alternatives for the safety prioritization of chemicals.",PMC10304634
37261848,"Martha S Nikopaschou, Alexandre Félix, Julie Mollergues, Gabriele Scholz, Benoit Schilter, Maricel Marin-Kuan, Karma C Fussell","Coupling the H295R with ERα and AR U2OS CALUX assays enables simultaneous testing for estrogenic, anti-androgenic and steroidogenic modalities.",2023,"Endocrine active substances, including steroidogenesis modulators, have received increased attention. The in vitro H295R steroidogenesis assay (OECD TG 456) is commonly used to test for this modality. However, current detection methods often fail to capture alterations to estrogen biosynthesis. The present study explored the potential of ERα and AR CALUX bioassays to serve as a detection system for the original H295R assay, as they can quantify lower hormone concentrations and can simultaneously provide information about estrogen- and androgen-receptor activities. Using substances from the original OECD validation study, we obtained lowest observed effect concentrations for steroidogenesis mostly equivalent to those previously reported and sometimes lower for estrogen biosynthesis. However, categorization of many of these substances as receptor (ant)agonists or disruptors of steroidogenesis was difficult because often substances had both modalities, including some where the receptor-mediated activities were identified at concentrations below those triggering steroidogenic effects. When the leading activity was not accounted for, H295R-CALUX assay sensitivity in comparison to the OECD validation study was 0.50 for androgen and 0.78 for estrogen biosynthesis. However, upon reinterpretation of the combined assay results to identify endocrine activities without regard to the modality or direction of effects, assay sensitivity was equal to 1.00. These proof-of-concept study findings indicate the high relevance of this assay for the identification of endocrine active substances with additional valuable mode-of-action information and the capacity to detect smaller changes in estrogen biosynthesis, suggesting that the coupled H295R-CALUX assay has promise for the analysis of samples in a decision-making context.",PMC10375316
37187621,"Ishfaq Ahmad Sheikh, Mohd Amin Beg, Taha Abo-AlmagdAbdel-Meguid Hamoda, Hammam Mahmoud Siraj Mandourah, Erdogan Memili",Androgen receptor signaling and pyrethroids: Potential male infertility consequences.,2023,"Infertility is a global health concern inflicting a considerable burden on the global economy and a severe socio-psychological impact. Approximately 15% of couples suffer from infertility globally, with a male factor contribution of approximately 50%. However, male infertility remains largely unexplored, as the burden of infertility is mostly assigned to female people. Endocrine-disrupting chemicals (EDCs) have been proposed as one of the factors causing male infertility. Pyrethroids represent an important class of EDCs, and numerous studies have associated pyrethroid exposure with impaired male reproductive function and development. Therefore, the present study investigated the potentially toxic effects of two common pyrethroids, cypermethrin and deltamethrin, on androgen receptor (AR) signaling. The structural binding characterization of cypermethrin and deltamethrin against the AR ligand-binding pocket was performed using Schrodinger's induced fit docking (IFD) approach. Various parameters were estimated, such as binding interactions, binding energy, docking score, and IFD score. Furthermore, the AR native ligand, testosterone, was subjected to similar experiments against the AR ligand-binding pocket. The results revealed commonality in the amino acid-binding interactions and overlap in other structural parameters between the AR native ligand, testosterone, and the ligands, cypermethrin and deltamethrin. The estimated binding energy values of cypermethrin and deltamethrin were very high and close to those calculated for AR native ligand, testosterone. Taken together, the results of this study suggested potential disruption of AR signaling by cypermethrin and deltamethrin, which may result in androgen dysfunction and subsequent male infertility.",PMC10175798
37175656,Ahmad Besaratinia,The State of Research and Weight of Evidence on the Epigenetic Effects of Bisphenol A.,2023,"Bisphenol A (BPA) is a high-production-volume chemical with numerous industrial and consumer applications. BPA is extensively used in the manufacture of polycarbonate plastics and epoxy resins. The widespread utilities of BPA include its use as internal coating for food and beverage cans, bottles, and food-packaging materials, and as a building block for countless goods of common use. BPA can be released into the environment and enter the human body at any stage during its production, or in the process of manufacture, use, or disposal of materials made from this chemical. While the general population is predominantly exposed to BPA through contaminated food and drinking water, non-dietary exposures through the respiratory system, integumentary system, and vertical transmission, as well as other routes of exposure, also exist. BPA is often classified as an endocrine-disrupting chemical as it can act as a xenoestrogen. Exposure to BPA has been associated with developmental, reproductive, cardiovascular, neurological, metabolic, or immune effects, as well as oncogenic effects. BPA can disrupt the synthesis or clearance of hormones by binding and interfering with biological receptors. BPA can also interact with key transcription factors to modulate regulation of gene expression. Over the past 17 years, an epigenetic mechanism of action for BPA has emerged. This article summarizes the current state of research on the epigenetic effects of BPA by analyzing the findings from various studies in model systems and human populations. It evaluates the weight of evidence on the ability of BPA to alter the epigenome, while also discussing the direction of future research.",PMC10178030
36832008,"Abongile N Jijana, Usisipho Feleni, Peter M Ndangili, Mawethu Bilibana, Rachel F Ajayi, Emmanuel I Iwuoha",Quantum Dot-Sensitised Estrogen Receptor-α-Based Biosensor for 17β-Estradiol.,2023,"17β-estradiol (E2) is an important natural female hormone that is also classified as an estrogenic endocrine-disrupting compound (e-EDC). It is, however, known to cause more damaging health effects compared to other e-EDCs. Environmental water systems are commonly contaminated with E2 that originates from domestic effluents. The determination of the level of E2 is thus very crucial in both wastewater treatment and in the aspect of environmental pollution management. In this work, an inherent and strong affinity of the estrogen receptor-α (ER-α) for E2 was used as a basis for the development of a biosensor that was highly selective towards E2 determination. A gold disk electrode (AuE) was functionalised with a 3-mercaptopropionic acid-capped tin selenide (SnSe-3MPA) quantum dot to produce a SnSe-3MPA/AuE electroactive sensor platform. The ER-α-based biosensor (ER-α/SnSe-3MPA/AuE) for E2 was produced by the amide chemistry of carboxyl functional groups of SnSe-3MPA quantum dots and the primary amines of ER-α. The ER-α/SnSe-3MPA/AuE receptor-based biosensor exhibited a formal potential (E0') value of 217 ± 12 mV, assigned as the redox potential for monitoring the E2 response using square-wave voltammetry (SWV). The response parameters of the receptor-based biosensor for E2 include a dynamic linear range (DLR) value of 1.0-8.0 nM (R2 = 0.99), a limit of detection (LOD) value of 1.69 nM (S/N = 3), and a sensitivity of 0.04 µA/nM. The biosensor exhibited high selectivity for E2 and good recoveries for E2 determination in milk samples.",PMC9954354
36740725,"Richard C Chang, Erika M Joloya, Zhuorui Li, Bassem M Shoucri, Toshi Shioda, Bruce Blumberg",miR-223 Plays a Key Role in Obesogen-Enhanced Adipogenesis in Mesenchymal Stem Cells and in Transgenerational Obesity.,2023,"Exposure of pregnant F0 mouse dams to the obesogen tributyltin (TBT) predisposes unexposed male descendants to obesity and diverts mesenchymal stem cells (MSCs) toward the adipocytic lineage. TBT promotes adipogenic commitment and differentiation of MSCs in vitro. To identify TBT-induced factors predisposing MSCs toward the adipocytic fate, we exposed mouse MSCs to TBT, the peroxisome proliferator activated receptor gamma (PPARγ)-selective agonist rosiglitazone, or the retinoid X receptor (RXR)-selective agonist LG-100268. Then we determined their transcriptomal profiles to determine candidate microRNAs (miR) regulating adipogenic commitment and differentiation. Of the top 10 candidate microRNAs predicted by Ingenuity Pathway Analysis, miR-21, miR-33, and miR-223 were expressed consistent with an ability to differentially regulate target genes during adipogenesis. We found that 24-hour exposure to 50nM TBT caused miR-223 levels in MSCs to increase; expression of its target genes ZEB1, NFIB, and FOXP1 was decreased. Rosiglitazone and TBT increased miR-223 levels. This induction was inhibited by the PPARγ antagonist T0070907 but not by the RXR antagonists HX531 or UVI3003, placing miR-223 downstream of PPARγ. Chromatin immunoprecipitation confirmed TBT-induced binding of PPARγ to regulatory elements in the miR-223 promoter. miR-223 levels were elevated in white adipose tissue of F2 and F3 male descendants of pregnant F0 mouse dams exposed to 50nM TBT throughout gestation. miR-223 levels were potentiated in males fed an increased fat diet. We infer that TBT induced miR-223 expression and increased adipogenesis in MSCs through the PPARγ pathway and that transgenerationally increased expression of miR-223 plays an important role in the development of obesity caused by TBT exposure.",PMC10282922
