PM ID,Entity,Class,Sentence id
34193151,increase,ACTIVITY,12
34193151,driven,ACTIVITY,13
34194395,plasticizer,ENDOCRINE_DISRUPTING_CHEMICAL,2
34194395,disrupt,ACTIVITY,2
34194395,dinp,ENDOCRINE_DISRUPTING_CHEMICAL,4
34194395,prkaa1,TARGET,6
34194395,dinp,ENDOCRINE_DISRUPTING_CHEMICAL,9
34201983,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34201983,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
34201983,disruption,ACTIVITY,2
34201983,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
34201983,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,3
34201983,influenced,ACTIVITY,4
34201983,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
34201983,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34202188,quercetin,ENDOCRINE_DISRUPTING_CHEMICAL,1
34202188,cadmium,ENDOCRINE_DISRUPTING_CHEMICAL,1
34202188,cadmium chloride,ENDOCRINE_DISRUPTING_CHEMICAL,3
34202188,quercetin,ENDOCRINE_DISRUPTING_CHEMICAL,4
34202188,decrease,ACTIVITY,5
34202188,increase,ACTIVITY,6
34202188,increase,ACTIVITY,7
34202188,quercetin,ENDOCRINE_DISRUPTING_CHEMICAL,8
34202188,quercetin,ENDOCRINE_DISRUPTING_CHEMICAL,9
34202188,quercetin,ENDOCRINE_DISRUPTING_CHEMICAL,title
34202188,cadmium,ENDOCRINE_DISRUPTING_CHEMICAL,title
34204839,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,1
34204839,altered,ACTIVITY,1
34204839,dichlorodiphenyltrichloroethane,ENDOCRINE_DISRUPTING_CHEMICAL,2
34204839,impact,ACTIVITY,3
34204839,changes,ACTIVITY,4
34204839,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,5
34204839,associated,ACTIVITY,6
34204839,aldosterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
34204839,accelerated,ACTIVITY,7
34204839,decrease,ACTIVITY,7
34204839,altered,ACTIVITY,8
34204839,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,9
34204839,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,title
34204839,altered,ACTIVITY,title
34212583,detected,ACTIVITY,6
34212583,detected,ACTIVITY,13
34212583,automated,ACTIVITY,33
34212583,introduced,ACTIVITY,39
34212583,detection,ACTIVITY,40
34256052,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,2
34256052,ahr,TARGET,4
34256052,ahr,TARGET,5
34256052,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
34256052,reduced,ACTIVITY,7
34256052,increased,ACTIVITY,7
34256052,increased,ACTIVITY,8
34256052,altered,ACTIVITY,8
34256052,ahr,TARGET,10
34292658,beginning,ACTIVITY,2
34292658,interact,ACTIVITY,6
34292658,discussed,ACTIVITY,13
34320990,increased,ACTIVITY,2
34326545,caused,ACTIVITY,2
34326545,expressivity,ACTIVITY,3
34326545,increases,ACTIVITY,6
34326545,altered,ACTIVITY,8
34326545,driven,ACTIVITY,8
34326545,retrotransposons,ACTIVITY,9
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,3
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,4
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,7
34339697,detected,ACTIVITY,7
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,8
34339697,associated,ACTIVITY,8
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,10
34339697,impact,ACTIVITY,10
34339697,glyphosate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34344364,affect,ACTIVITY,1
34344364,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34344364,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
34344364,associated,ACTIVITY,3
34344364,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
34344364,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,6
34344364,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
34344364,increased,ACTIVITY,9
34344364,increased,ACTIVITY,10
34344364,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
34344364,alter,ACTIVITY,11
34344364,affects,ACTIVITY,11
34344364,affect,ACTIVITY,title
34367069,investigate,ACTIVITY,3
34367069,up to january,ACTIVITY,5
34367069,according,ACTIVITY,8
34367069,accurate,ACTIVITY,9
34370853,aldosterone,ENDOCRINE_DISRUPTING_CHEMICAL,5
34370853,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,5
34370853,corticosteroid,ENDOCRINE_DISRUPTING_CHEMICAL,7
34370853,aldosterone,ENDOCRINE_DISRUPTING_CHEMICAL,10
34370853,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,10
34370853,stimulated,ACTIVITY,10
34370853,increased,ACTIVITY,10
34370853,corticosteroid,ENDOCRINE_DISRUPTING_CHEMICAL,11
34370853,increased,ACTIVITY,11
34370853,liver,TARGET,12
34370853,increased,ACTIVITY,12
34370853,corticosterone,ENDOCRINE_DISRUPTING_CHEMICAL,13
34370853,increased,ACTIVITY,13
34370853,aldosterone,ENDOCRINE_DISRUPTING_CHEMICAL,14
34370853,corticosteroid,ENDOCRINE_DISRUPTING_CHEMICAL,15
34370853,corticosteroid,ENDOCRINE_DISRUPTING_CHEMICAL,16
34370853,altered,ACTIVITY,16
34371934,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34371934,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34371934,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
34371934,changes,ACTIVITY,2
34371934,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
34371934,investigate,ACTIVITY,4
34371934,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
34371934,increased,ACTIVITY,8
34371934,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
34371934,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
34371934,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34375942,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34375942,infertility,ACTIVITY,2
34375942,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34375942,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34375942,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34383603,fertility,ACTIVITY,2
34383603,disrupted,ACTIVITY,5
34383603,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,procymidone,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,acetaminophen,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,prochloraz,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,linuron,ENDOCRINE_DISRUPTING_CHEMICAL,6
34383603,unexposed,ACTIVITY,7
34383603,induced,ACTIVITY,11
34383603,raised,ACTIVITY,12
34418449,interactions,ACTIVITY,2
34418449,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
34418449,activity,ACTIVITY,5
34418449,aryl hydrocarbon receptor,TARGET,6
34418449,peroxisome proliferator-activated receptor,TARGET,6
34418449,disruption,ACTIVITY,7
34418449,used,ACTIVITY,11
34418724,better approximated.,ACTIVITY,5
34418724,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,6
34418724,serum,TARGET,8
34418724,associated,ACTIVITY,12
34418724,affect,ACTIVITY,13
34425191,plasticizer,ENDOCRINE_DISRUPTING_CHEMICAL,2
34425191,investigate,ACTIVITY,4
34425191,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,5
34425191,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,6
34425191,pregnenolone,ENDOCRINE_DISRUPTING_CHEMICAL,6
34425191,numbers,ACTIVITY,7
34425191,altered,ACTIVITY,7
34425191,increased,ACTIVITY,8
34425642,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
34425642,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
34425642,blood,TARGET,4
34425642,serum,TARGET,5
34425642,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
34425642,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34425642,individual,ACTIVITY,6
34425642,cholesterol,ENDOCRINE_DISRUPTING_CHEMICAL,9
34425642,mono-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
34425642,cholesterol,ENDOCRINE_DISRUPTING_CHEMICAL,10
34425642,associated,ACTIVITY,10
34425642,decreases,ACTIVITY,10
34425642,cholesterol,ENDOCRINE_DISRUPTING_CHEMICAL,11
34425642,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
34426126,reduced,ACTIVITY,10
34426127,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34426127,alters,ACTIVITY,1
34426127,liver,TARGET,2
34426127,altered,ACTIVITY,3
34426127,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
34426127,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
34426127,increases,ACTIVITY,9
34426127,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34426127,alters,ACTIVITY,title
34433458,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34433458,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
34433458,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
34433458,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,1
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,2
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,3
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,4
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,5
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,6
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,7
34445052,decreased,ACTIVITY,7
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,8
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,9
34445052,interact,ACTIVITY,9
34445052,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,title
34452632,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34452632,influenced,ACTIVITY,2
34452632,inhibit,ACTIVITY,6
34452632,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34455191,diagnostic,ACTIVITY,5
34455191,disease,ACTIVITY,5
34455191,tributyltin,ENDOCRINE_DISRUPTING_CHEMICAL,6
34455191,plasma,TARGET,7
34455191,liver,TARGET,7
34455191,increased,ACTIVITY,7
34455191,liver,TARGET,9
34455191,plasma,TARGET,11
34455191,liver,TARGET,12
34455191,increased,ACTIVITY,12
34455191,changes,ACTIVITY,12
34455897,tainted,ACTIVITY,2
34455897,increased,ACTIVITY,10
34455897,alter,ACTIVITY,12
34455897,dysregulation,ACTIVITY,12
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,4
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34478338,mono-2-ethyl-5-carboxypentyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,14
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,15
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,16
34478338,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34502222,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34502222,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34502222,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34502222,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
34502222,liver,TARGET,8
34502222,fertility,ACTIVITY,8
34502222,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
34502222,impacts,ACTIVITY,11
34502222,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34529553,altered,ACTIVITY,1
34529553,changes,ACTIVITY,3
34529553,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,4
34529553,altered,ACTIVITY,4
34529553,blood,TARGET,5
34529553,dmps,ACTIVITY,6
34529553,altered,ACTIVITY,8
34529553,changes,ACTIVITY,10
34529553,altered,ACTIVITY,title
34537068,damages,ACTIVITY,1
34537068,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
34537068,reduced,ACTIVITY,10
34537068,increased,ACTIVITY,13
34537068,inhibits,ACTIVITY,14
34537068,inhibit,ACTIVITY,15
34537068,induced,ACTIVITY,15
34537068,damages,ACTIVITY,title
34574636,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,1
34574636,edcs,ENDOCRINE_DISRUPTING_CHEMICAL,3
34574636,increased,ACTIVITY,4
34574636,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
34574636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,6
34574636,containers,ACTIVITY,8
34574636,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34574636,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,title
34591461,plasma,TARGET,4
34591461,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,4
34591461,associated,ACTIVITY,8
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34597818,alters,ACTIVITY,1
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,4
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,6
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,7
34597818,numbers,ACTIVITY,9
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
34597818,decreases,ACTIVITY,11
34597818,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34597818,alters,ACTIVITY,title
34603214,impacts,ACTIVITY,2
34603214,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,10
34603214,estriol,ENDOCRINE_DISRUPTING_CHEMICAL,11
34603214,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,11
34603214,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,12
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34639400,altered,ACTIVITY,2
34639400,aggregated,ACTIVITY,3
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,5
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34639400,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
34639400,bisphenol f,ENDOCRINE_DISRUPTING_CHEMICAL,8
34639400,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,11
34639400,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34684636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34684636,reduced,ACTIVITY,1
34684636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
34684636,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,6
34684636,estrogen receptor beta,TARGET,8
34684636,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
34684636,reduced,ACTIVITY,11
34684636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34684636,reduced,ACTIVITY,title
34685682,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34685682,superoxide dismutase,TARGET,4
34685682,increases,ACTIVITY,4
34685682,activity,ACTIVITY,4
34685682,dismutase,ACTIVITY,4
34685682,detected,ACTIVITY,7
34685682,alternate,ACTIVITY,7
34685682,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34716506,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,3
34716506,acetylcholinesterase,TARGET,6
34716506,activity,ACTIVITY,6
34716506,activity,ACTIVITY,8
34716506,decrease,ACTIVITY,9
34716506,changes,ACTIVITY,11
34716506,activity,ACTIVITY,11
34716506,cardiac,ACTIVITY,11
34721297,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,1
34721297,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,2
34721297,detected,ACTIVITY,3
34721297,decreased,ACTIVITY,7
34721297,triclosan,ENDOCRINE_DISRUPTING_CHEMICAL,title
34721409,xenoestrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
34721409,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
34721409,immunity,ACTIVITY,4
34721409,serum,TARGET,10
34721409,changes,ACTIVITY,10
34721409,attenuated,ACTIVITY,11
34721409,changes,ACTIVITY,13
34721409,xenoestrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
34725835,animals,ACTIVITY,3
34725835,estrogen receptor,TARGET,6
34725835,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,6
34725835,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,7
34725835,estrone,ENDOCRINE_DISRUPTING_CHEMICAL,8
34725835,4-nonylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34725835,4-tert-octylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34725835,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34725835,isomers,ACTIVITY,8
34728725,influenced,ACTIVITY,4
34741174,aware,ACTIVITY,16
34741174,consulted,ACTIVITY,17
34741174,university,ACTIVITY,20
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,3
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34746318,serum,TARGET,5
34746318,activity,ACTIVITY,6
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,7
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
34746318,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34755506,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34755506,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
34755506,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34755506,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
34755506,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34755506,alterations,ACTIVITY,8
34755506,activity,ACTIVITY,9
34755506,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,12
34755506,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34755506,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
34769544,affecting up,ACTIVITY,2
34798118,blood,TARGET,5
34798118,blood,TARGET,6
34798118,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
34798118,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
34798118,estriol,ENDOCRINE_DISRUPTING_CHEMICAL,7
34798118,binding,ACTIVITY,7
34798118,increased,ACTIVITY,9
34798118,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,10
34798118,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,10
34798118,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,10
34798118,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,11
34798118,associated,ACTIVITY,11
34826089,benzophenone,ENDOCRINE_DISRUPTING_CHEMICAL,5
34826089,benzophenone,ENDOCRINE_DISRUPTING_CHEMICAL,12
34826089,regulation,ACTIVITY,14
34834057,paes,ENDOCRINE_DISRUPTING_CHEMICAL,3
34834057,di-n-butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34834057,benzyl butyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34834057,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
34834057,paes,ENDOCRINE_DISRUPTING_CHEMICAL,7
34834057,dbp,ENDOCRINE_DISRUPTING_CHEMICAL,8
34834057,increase,ACTIVITY,8
34841895,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34841895,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
34841895,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
34841895,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34841895,brain,TARGET,6
34841895,expressed,ACTIVITY,6
34841895,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
34841895,induces,ACTIVITY,7
34841895,biomarkers,ACTIVITY,7
34841895,brain,TARGET,8
34841895,affect,ACTIVITY,8
34841895,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34855766,affect,ACTIVITY,2
34855766,activity,ACTIVITY,3
34855766,estriol,ENDOCRINE_DISRUPTING_CHEMICAL,5
34855766,estrone,ENDOCRINE_DISRUPTING_CHEMICAL,5
34855766,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,5
34855766,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,5
34855766,serum,TARGET,5
34855766,liver,TARGET,5
34855766,estriol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34855766,estrone,ENDOCRINE_DISRUPTING_CHEMICAL,8
34855766,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
34855766,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
34855766,serum,TARGET,9
34855766,changes,ACTIVITY,9
34855766,induced,ACTIVITY,9
34855766,decrease,ACTIVITY,10
34855766,liver,TARGET,11
34855766,serum,TARGET,11
34863252,endocrine disruptors,ENDOCRINE_DISRUPTING_CHEMICAL,5
34863252,impact,ACTIVITY,5
34863252,dedicated,ACTIVITY,11
34867778,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
34867778,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34867778,fluoxetine,ENDOCRINE_DISRUPTING_CHEMICAL,3
34867778,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,4
34867778,immediate,ACTIVITY,5
34867778,dexamethasone,ENDOCRINE_DISRUPTING_CHEMICAL,6
34867778,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,8
34867778,unstressed,ACTIVITY,9
34867778,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
34867778,increasing,ACTIVITY,13
34884472,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
34884472,induced,ACTIVITY,1
34884472,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
34884472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
34884472,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
34884472,bind,ACTIVITY,3
34884472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
34884472,changes,ACTIVITY,4
34884472,reduced,ACTIVITY,4
34884472,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
34884472,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
34884472,induced,ACTIVITY,title
34884750,brain,TARGET,4
34884750,reduced,ACTIVITY,7
34884750,brain,TARGET,10
34884750,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,10
34884750,increased,ACTIVITY,10
34884750,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,11
34884924,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
34884924,mediated,ACTIVITY,3
34896240,tributyltin,ENDOCRINE_DISRUPTING_CHEMICAL,1
34896240,tributyltin,ENDOCRINE_DISRUPTING_CHEMICAL,2
34896240,changes,ACTIVITY,5
34896240,delayedreduced,ACTIVITY,5
34896240,reduced,ACTIVITY,6
34896240,decreased,ACTIVITY,6
34896240,reduced,ACTIVITY,7
34896240,tributyltin,ENDOCRINE_DISRUPTING_CHEMICAL,title
34918295,infertility,ACTIVITY,4
34918295,influenced,ACTIVITY,4
34918295,changes,ACTIVITY,5
34954075,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
34954075,impacts,ACTIVITY,1
34954075,affected,ACTIVITY,3
34954075,increase,ACTIVITY,6
34954075,increases,ACTIVITY,6
34954075,increased,ACTIVITY,7
34954075,increased,ACTIVITY,8
34954075,reduced,ACTIVITY,8
34954075,ahr,TARGET,9
34954075,decreased,ACTIVITY,10
34954075,ahr,TARGET,11
34954075,affect,ACTIVITY,11
34954075,activating,ACTIVITY,11
34954075,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
34954075,impacts,ACTIVITY,title
34991249,serum,TARGET,1
34991249,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,1
34991249,serum,TARGET,3
34991249,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,4
34991249,triclocarban,ENDOCRINE_DISRUPTING_CHEMICAL,4
34991249,diesters,ACTIVITY,4
34991249,serum,TARGET,4
34991249,methylparaben,ENDOCRINE_DISRUPTING_CHEMICAL,5
34991249,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,6
34991249,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,7
34991249,serum,TARGET,7
34991249,detected,ACTIVITY,8
34991249,mono-ethyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
34991249,driven,ACTIVITY,9
34991249,mep,ENDOCRINE_DISRUPTING_CHEMICAL,9
34991249,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,9
34991249,serum,TARGET,title
34991249,phenols,ENDOCRINE_DISRUPTING_CHEMICAL,title
35002985,discussed,ACTIVITY,4
35002985,intersex,ACTIVITY,7
35002985,increased,ACTIVITY,8
35002985,increasing,ACTIVITY,8
35002985,intersex,ACTIVITY,8
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,1
35007898,disrupt,ACTIVITY,2
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,4
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,9
35007898,associated,ACTIVITY,9
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,10
35007898,associated,ACTIVITY,10
35007898,impact,ACTIVITY,10
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,11
35007898,interactions,ACTIVITY,11
35007898,individual,ACTIVITY,11
35007898,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,title
35010328,changes,ACTIVITY,10
35010328,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,12
35010328,decrease,ACTIVITY,12
35010328,increase,ACTIVITY,12
35010328,aiming,ACTIVITY,12
35020819,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
